"","X1","txn_id","customer_id","trans_date","tran_amount"
"611",611,611,"CS5996","18-Nov-11",69
"612",612,612,"CS2345","14-Jun-11",60
"613",613,613,"CS2246","10-Aug-11",44
"614",614,614,"CS2928","16-Jul-13",67
"615",615,615,"CS1740","28-Sep-14",102
"616",616,616,"CS2298","12-Sep-11",105
"617",617,617,"CS5283","01-Dec-12",63
"618",618,618,"CS6084","15-Aug-13",64
"619",619,619,"CS3237","22-Jan-13",40
"620",620,620,"CS4913","22-Jul-14",53
"621",621,621,"CS2104","25-Oct-14",81
"622",622,622,"CS4645","02-Dec-13",104
"623",623,623,"CS1128","23-Apr-14",105
"624",624,624,"CS4639","27-Jul-12",39
"625",625,625,"CS4310","13-Sep-11",83
"626",626,626,"CS3182","18-Jan-13",48
"627",627,627,"CS3347","23-Jul-12",38
"628",628,628,"CS4231","23-Feb-15",89
"629",629,629,"CS4171","31-Oct-14",53
"630",630,630,"CS3137","03-Aug-13",92
"631",631,631,"CS1249","23-May-12",55
"632",632,632,"CS3455","03-Oct-11",98
"633",633,633,"CS1235","30-May-12",56
"634",634,634,"CS4454","27-Aug-13",57
"635",635,635,"CS3180","09-Mar-14",65
"636",636,636,"CS2930","16-Jan-14",94
"637",637,637,"CS3838","23-Mar-12",82
"638",638,638,"CS1883","12-Oct-14",57
"639",639,639,"CS5148","19-Nov-12",72
"640",640,640,"CS4952","21-Nov-11",54
"641",641,641,"CS5724","04-Nov-11",85
"642",642,642,"CS1447","19-Mar-12",104
"643",643,643,"CS1693","28-Jan-12",59
"644",644,644,"CS4341","17-Mar-14",87
"645",645,645,"CS3598","08-Aug-12",72
"646",646,646,"CS5659","02-Aug-12",100
"647",647,647,"CS5367","01-Dec-14",41
"648",648,648,"CS1501","27-Feb-13",65
"649",649,649,"CS2134","15-Jul-14",77
"650",650,650,"CS3407","17-Sep-14",62
"651",651,651,"CS3343","03-Apr-14",56
"652",652,652,"CS3506","12-Mar-13",103
"653",653,653,"CS2244","05-May-13",86
"654",654,654,"CS1243","04-Dec-12",70
"655",655,655,"CS3061","02-Dec-13",89
"656",656,656,"CS4884","10-Feb-15",78
"657",657,657,"CS1590","09-Apr-14",39
"658",658,658,"CS3176","28-Jul-14",50
"659",659,659,"CS5638","12-Nov-14",68
"660",660,660,"CS2122","21-Oct-12",83
"661",661,661,"CS2177","30-Jan-15",93
"662",662,662,"CS3074","27-May-11",61
"663",663,663,"CS3433","20-Dec-12",99
"664",664,664,"CS3418","02-Mar-13",87
"665",665,665,"CS5821","23-Jun-12",70
"666",666,666,"CS2231","08-Jan-15",74
"667",667,667,"CS5356","01-Apr-14",91
"668",668,668,"CS5803","28-Nov-14",96
"669",669,669,"CS5611","29-Dec-14",65
"670",670,670,"CS5012","31-Dec-11",85
"671",671,671,"CS4967","07-Apr-13",98
"672",672,672,"CS2522","06-Oct-14",85
"673",673,673,"CS2328","20-Feb-15",43
"674",674,674,"CS3530","13-May-13",88
"675",675,675,"CS5034","01-Jun-14",39
"676",676,676,"CS5784","21-Nov-11",75
"677",677,677,"CS3581","17-Aug-11",93
"678",678,678,"CS3011","14-Dec-14",83
"679",679,679,"CS4152","12-Feb-13",41
"680",680,680,"CS5757","08-Feb-14",56
"681",681,681,"CS5557","23-Jan-12",82
"682",682,682,"CS3988","17-Apr-12",51
"683",683,683,"CS3396","25-Dec-11",87
"684",684,684,"CS4393","10-Feb-15",54
"685",685,685,"CS4629","21-Dec-12",35
"686",686,686,"CS3821","03-Jul-13",73
"687",687,687,"CS3460","19-Sep-11",77
"688",688,688,"CS4948","18-Feb-13",84
"689",689,689,"CS3786","17-Oct-11",71
"690",690,690,"CS5468","08-Jun-12",50
"691",691,691,"CS1545","16-Sep-14",55
"692",692,692,"CS4960","16-Feb-14",77
"693",693,693,"CS3555","05-Aug-13",103
"694",694,694,"CS4587","31-Oct-12",104
"695",695,695,"CS1228","27-Sep-11",57
"696",696,696,"CS5126","22-Dec-12",49
"697",697,697,"CS1453","23-Mar-14",45
"698",698,698,"CS5938","20-Nov-12",61
"699",699,699,"CS3135","31-Jul-12",49
"700",700,700,"CS4444","29-Mar-13",102
"701",701,701,"CS5348","06-Dec-14",64
"702",702,702,"CS1416","27-Nov-12",100
"703",703,703,"CS5400","07-May-14",75
"704",704,704,"CS2313","23-Dec-12",59
"705",705,705,"CS5187","28-Jan-12",42
"706",706,706,"CS3426","02-Apr-13",87
"707",707,707,"CS2309","31-May-11",60
"708",708,708,"CS4564","29-Mar-13",94
"709",709,709,"CS3291","30-Dec-12",93
"710",710,710,"CS2607","19-Feb-13",50
"711",711,711,"CS1882","23-Sep-14",104
"712",712,712,"CS2248","17-Aug-11",100
"713",713,713,"CS4082","15-Feb-15",49
"714",714,714,"CS3181","27-Apr-14",62
"715",715,715,"CS2462","25-Feb-12",88
"716",716,716,"CS2336","22-Sep-13",86
"717",717,717,"CS3235","02-Jul-12",43
"718",718,718,"CS2748","11-Jan-12",55
"719",719,719,"CS3668","25-Aug-12",86
"720",720,720,"CS1296","14-Jan-14",61
"721",721,721,"CS5356","12-Oct-12",57
"722",722,722,"CS4079","21-Aug-12",68
"723",723,723,"CS4864","06-Jan-14",73
"724",724,724,"CS2860","24-May-13",74
"725",725,725,"CS4851","23-Apr-13",94
"726",726,726,"CS5761","28-Jan-15",102
"727",727,727,"CS6082","02-Mar-12",48
"728",728,728,"CS3702","22-May-11",45
"729",729,729,"CS1512","01-Apr-13",54
"730",730,730,"CS4569","03-Jul-14",76
"731",731,731,"CS2419","06-Jul-14",95
"732",732,732,"CS3942","21-May-13",64
"733",733,733,"CS4604","07-Apr-12",38
"734",734,734,"CS6056","21-Feb-13",98
"735",735,735,"CS2592","08-Sep-13",73
"736",736,736,"CS5152","30-Mar-14",53
"737",737,737,"CS4282","13-Jun-11",46
"738",738,738,"CS4509","21-Aug-12",93
"739",739,739,"CS2252","23-Sep-14",95
"740",740,740,"CS3367","27-Aug-13",98
"741",741,741,"CS4980","25-Jan-12",64
"742",742,742,"CS3128","03-Sep-11",91
"743",743,743,"CS3331","30-Jun-13",99
"744",744,744,"CS4166","31-Dec-12",104
"745",745,745,"CS5063","20-Jun-12",56
"746",746,746,"CS5971","15-Jan-14",94
"747",747,747,"CS5060","02-Oct-13",38
"748",748,748,"CS5810","30-Apr-13",48
"749",749,749,"CS2860","01-Aug-11",78
"750",750,750,"CS4490","12-Sep-14",37
"751",751,751,"CS5976","22-Jul-12",47
"752",752,752,"CS4775","30-Jul-12",86
"753",753,753,"CS4174","20-Nov-12",51
"754",754,754,"CS5211","13-Jan-15",85
"755",755,755,"CS3450","26-Oct-12",80
"756",756,756,"CS3945","17-Nov-12",80
"757",757,757,"CS2524","12-Apr-12",55
"758",758,758,"CS3379","07-Oct-14",101
"759",759,759,"CS4349","05-Feb-12",87
"760",760,760,"CS2776","01-Nov-12",70
"761",761,761,"CS1839","13-Nov-13",77
"762",762,762,"CS1322","25-Nov-13",84
"763",763,763,"CS3593","25-May-12",81
"764",764,764,"CS1981","21-May-11",71
"765",765,765,"CS4054","16-Aug-11",99
"766",766,766,"CS4533","21-Jan-15",53
"767",767,767,"CS2896","29-Dec-11",80
"768",768,768,"CS5616","12-Oct-13",37
"769",769,769,"CS3791","03-Jul-14",49
"770",770,770,"CS1951","29-May-11",73
"771",771,771,"CS2473","16-Jun-13",81
"772",772,772,"CS5894","17-Aug-13",68
"773",773,773,"CS1633","19-Dec-12",62
"774",774,774,"CS1977","01-Jul-13",38
"775",775,775,"CS6011","21-Feb-14",55
"776",776,776,"CS6044","17-Oct-13",36
"777",777,777,"CS4951","30-Oct-13",90
"778",778,778,"CS2798","02-Aug-11",69
"779",779,779,"CS2197","21-Sep-12",70
"780",780,780,"CS3011","03-Feb-14",65
"781",781,781,"CS1654","16-Dec-14",85
"782",782,782,"CS2424","05-Dec-13",101
"783",783,783,"CS3530","20-Apr-14",40
"784",784,784,"CS1803","18-Jul-13",80
"785",785,785,"CS4627","22-Jun-14",50
"786",786,786,"CS5154","05-Aug-12",78
"787",787,787,"CS3368","04-Dec-12",38
"788",788,788,"CS2435","19-Dec-13",86
"789",789,789,"CS4353","07-Feb-15",75
"790",790,790,"CS5305","14-Mar-12",86
"791",791,791,"CS3539","01-Jun-13",64
"792",792,792,"CS2087","29-Nov-12",52
"793",793,793,"CS5569","07-Aug-11",56
"794",794,794,"CS5038","15-Nov-14",75
"795",795,795,"CS4895","21-Jan-13",43
"796",796,796,"CS2873","26-Dec-11",87
"797",797,797,"CS5184","09-Feb-13",51
"798",798,798,"CS1930","19-Apr-13",76
"799",799,799,"CS4267","20-May-12",38
"800",800,800,"CS5109","01-Aug-14",91
"801",801,801,"CS5778","25-Nov-12",65
"802",802,802,"CS3400","02-Mar-12",97
"803",803,803,"CS2578","11-Sep-13",47
"804",804,804,"CS3374","25-Oct-11",49
"805",805,805,"CS1492","11-Sep-11",101
"806",806,806,"CS4121","21-Jan-13",50
"807",807,807,"CS5623","01-Mar-15",100
"808",808,808,"CS5118","26-Feb-12",65
"809",809,809,"CS3838","21-Aug-14",42
"810",810,810,"CS3713","01-Oct-13",50
"811",811,811,"CS3104","12-Jun-11",51
"812",812,812,"CS4964","30-Apr-12",86
"813",813,813,"CS5534","20-Jul-14",40
"814",814,814,"CS4723","01-Jan-14",88
"815",815,815,"CS3353","04-Dec-14",94
"816",816,816,"CS3789","13-Feb-14",102
"817",817,817,"CS4141","04-Feb-14",88
"818",818,818,"CS1626","23-Dec-12",38
"819",819,819,"CS2653","07-Apr-12",81
"820",820,820,"CS5227","13-Jan-14",49
"821",821,821,"CS4299","12-Jun-13",36
"822",822,822,"CS4675","02-Nov-11",85
"823",823,823,"CS1474","29-May-12",37
"824",824,824,"CS4892","23-May-12",60
"825",825,825,"CS3864","03-Aug-14",78
"826",826,826,"CS4259","05-Feb-12",55
"827",827,827,"CS4674","19-Dec-14",75
"828",828,828,"CS4904","15-Jun-14",60
"829",829,829,"CS1663","15-Mar-12",53
"830",830,830,"CS4527","12-Dec-12",99
"831",831,831,"CS3886","10-Apr-12",85
"832",832,832,"CS6090","26-Sep-12",93
"833",833,833,"CS5633","21-Jul-11",54
"834",834,834,"CS1971","09-Mar-13",39
"835",835,835,"CS2411","26-Sep-13",71
"836",836,836,"CS2168","29-Jan-15",65
"837",837,837,"CS5716","19-Mar-12",100
"838",838,838,"CS3069","15-Dec-11",62
"839",839,839,"CS4123","16-Oct-12",60
"840",840,840,"CS4310","29-Sep-14",61
"841",841,841,"CS1522","21-Apr-13",90
"842",842,842,"CS6085","24-Sep-13",65
"843",843,843,"CS1425","04-Jan-15",83
"844",844,844,"CS1398","02-Aug-14",56
"845",845,845,"CS3410","19-Jul-11",69
"846",846,846,"CS5930","15-Apr-14",35
"847",847,847,"CS3658","28-May-12",37
"848",848,848,"CS1743","12-Apr-14",73
"849",849,849,"CS5345","07-Oct-14",84
"850",850,850,"CS4853","12-Feb-14",45
"851",851,851,"CS4654","30-Apr-14",83
"852",852,852,"CS4355","30-Sep-14",77
"853",853,853,"CS1609","02-Feb-12",45
"854",854,854,"CS3857","08-Nov-13",53
"855",855,855,"CS4790","24-Dec-13",103
"856",856,856,"CS3261","31-Jul-12",72
"857",857,857,"CS5896","28-Sep-12",78
"858",858,858,"CS4499","19-Oct-12",46
"859",859,859,"CS2305","10-Jun-11",71
"860",860,860,"CS4363","09-Oct-14",102
"861",861,861,"CS5777","29-Jul-11",97
"862",862,862,"CS4557","29-Sep-12",93
"863",863,863,"CS5019","06-Nov-12",67
"864",864,864,"CS4285","27-Jan-15",38
"865",865,865,"CS5264","13-Feb-13",79
"866",866,866,"CS3960","26-May-12",48
"867",867,867,"CS2263","05-Jan-13",96
"868",868,868,"CS2721","21-Sep-13",88
"869",869,869,"CS3317","15-Feb-14",41
"870",870,870,"CS4849","03-Oct-11",73
"871",871,871,"CS2745","21-Jun-12",84
"872",872,872,"CS3373","03-Nov-12",88
"873",873,873,"CS2287","21-Mar-13",59
"874",874,874,"CS5050","03-Mar-15",38
"875",875,875,"CS3925","02-Nov-11",35
"876",876,876,"CS2528","16-Apr-13",102
"877",877,877,"CS2006","12-Jul-11",100
"878",878,878,"CS1257","11-Mar-13",89
"879",879,879,"CS5855","26-Feb-15",63
"880",880,880,"CS3411","28-Feb-15",48
"881",881,881,"CS5566","20-Nov-11",79
"882",882,882,"CS5050","02-Nov-13",97
"883",883,883,"CS3076","23-May-14",69
"884",884,884,"CS2898","14-Jul-12",62
"885",885,885,"CS4839","29-Dec-11",57
"886",886,886,"CS5208","14-Feb-15",49
"887",887,887,"CS2148","20-Aug-13",97
"888",888,888,"CS1306","21-Jan-12",72
"889",889,889,"CS4343","31-Jan-12",59
"890",890,890,"CS2699","23-Nov-13",64
"891",891,891,"CS6005","16-Feb-13",52
"892",892,892,"CS2540","28-Aug-14",87
"893",893,893,"CS2934","11-Apr-13",77
"894",894,894,"CS1791","04-Jun-14",78
"895",895,895,"CS5217","15-Jun-12",42
"896",896,896,"CS2329","11-Feb-14",67
"897",897,897,"CS4724","29-Oct-12",97
"898",898,898,"CS1909","26-Aug-12",39
"899",899,899,"CS3421","08-Jun-12",41
"900",900,900,"CS6025","20-Feb-14",77
"901",901,901,"CS4665","27-Dec-13",68
"902",902,902,"CS3708","19-Nov-13",77
"903",903,903,"CS3359","13-Mar-13",39
"904",904,904,"CS5382","29-Oct-11",46
"905",905,905,"CS4703","25-May-11",53
"906",906,906,"CS1433","20-Dec-14",99
"907",907,907,"CS3001","19-Jun-11",100
"908",908,908,"CS4924","03-Aug-14",56
"909",909,909,"CS4136","07-Jan-14",79
"910",910,910,"CS4224","12-May-13",80
"911",911,911,"CS1332","12-Jul-12",59
"912",912,912,"CS2962","25-Oct-14",71
"913",913,913,"CS1839","06-Feb-14",52
"914",914,914,"CS6025","08-Sep-11",88
"915",915,915,"CS1903","23-Nov-12",91
"916",916,916,"CS3080","27-Mar-13",65
"917",917,917,"CS2967","19-Dec-12",97
"918",918,918,"CS4084","11-Feb-15",53
"919",919,919,"CS3758","02-Apr-14",55
"920",920,920,"CS2376","21-May-14",58
"921",921,921,"CS6101","25-Jun-11",71
"922",922,922,"CS4282","28-Sep-13",58
"923",923,923,"CS3595","17-Feb-13",81
"924",924,924,"CS5043","22-Mar-14",85
"925",925,925,"CS3785","02-May-12",95
"926",926,926,"CS5370","03-Oct-14",61
"927",927,927,"CS2269","24-Sep-14",53
"928",928,928,"CS2979","29-Sep-11",98
"929",929,929,"CS3678","05-Sep-12",78
"930",930,930,"CS2927","31-Dec-12",84
"931",931,931,"CS4491","09-Mar-14",57
"932",932,932,"CS1844","25-Nov-11",97
"933",933,933,"CS3683","14-Sep-13",38
"934",934,934,"CS5057","04-Dec-13",90
"935",935,935,"CS2384","03-Aug-13",69
"936",936,936,"CS3655","29-Apr-12",91
"937",937,937,"CS3810","21-Aug-13",71
"938",938,938,"CS5241","26-Oct-12",83
"939",939,939,"CS3890","22-Dec-11",47
"940",940,940,"CS3155","06-Nov-12",68
"941",941,941,"CS3160","15-Sep-11",78
"942",942,942,"CS4573","03-Aug-12",37
"943",943,943,"CS1558","25-Jan-12",86
"944",944,944,"CS2243","28-Jan-12",92
"945",945,945,"CS2209","09-Oct-12",67
"946",946,946,"CS5182","28-Jul-12",86
"947",947,947,"CS6085","12-Sep-14",87
"948",948,948,"CS4462","08-Jul-12",70
"949",949,949,"CS2989","15-Jul-12",58
"950",950,950,"CS1683","22-Aug-13",82
"951",951,951,"CS4418","23-Jul-12",79
"952",952,952,"CS3404","21-Sep-14",84
"953",953,953,"CS3052","31-Dec-11",92
"954",954,954,"CS2618","10-Aug-14",90
"955",955,955,"CS5489","22-Jan-12",104
"956",956,956,"CS1396","15-Mar-13",53
"957",957,957,"CS2904","19-Oct-12",46
"958",958,958,"CS3281","07-Sep-13",53
"959",959,959,"CS4026","27-Dec-14",91
"960",960,960,"CS3249","09-Aug-12",35
"961",961,961,"CS2591","17-May-12",83
"962",962,962,"CS5420","15-May-14",43
"963",963,963,"CS5721","27-Mar-13",97
"964",964,964,"CS5065","02-Jan-14",79
"965",965,965,"CS1826","15-Apr-13",95
"966",966,966,"CS4578","05-Sep-13",98
"967",967,967,"CS1948","05-Mar-13",94
"968",968,968,"CS3930","09-Jun-13",41
"969",969,969,"CS6096","31-Oct-11",103
"970",970,970,"CS3157","20-Mar-12",100
"971",971,971,"CS2232","20-Jan-13",97
"972",972,972,"CS2502","04-Mar-14",91
"973",973,973,"CS1862","16-Jul-14",60
"974",974,974,"CS4054","12-Jun-13",80
"975",975,975,"CS5791","27-Jun-12",36
"976",976,976,"CS5484","04-Nov-12",54
"977",977,977,"CS1938","04-Jul-13",53
"978",978,978,"CS4203","20-Nov-12",79
"979",979,979,"CS5514","18-Aug-12",70
"980",980,980,"CS1549","05-May-12",88
"981",981,981,"CS4587","19-May-13",46
"982",982,982,"CS1194","24-Mar-14",52
"983",983,983,"CS2787","29-Oct-11",45
"984",984,984,"CS1583","16-Sep-13",84
"985",985,985,"CS2615","29-Apr-13",98
"986",986,986,"CS3163","14-Jun-12",40
"987",987,987,"CS3250","21-Nov-11",72
"988",988,988,"CS2119","09-Dec-14",104
"989",989,989,"CS5983","03-Sep-14",38
"990",990,990,"CS5531","17-May-11",58
"991",991,991,"CS1820","17-Oct-13",94
"992",992,992,"CS5131","06-Apr-13",91
"993",993,993,"CS2512","07-Jun-14",88
"994",994,994,"CS2531","08-Mar-14",46
"995",995,995,"CS5620","08-Jun-13",55
"996",996,996,"CS2913","13-Feb-12",55
"997",997,997,"CS4239","17-Feb-12",77
"998",998,998,"CS4654","16-Jul-13",48
"999",999,999,"CS5942","24-Nov-11",101
"1000",1000,1000,"CS4721","03-May-12",35
"1001",1001,1001,"CS2687","22-Dec-13",81
"1002",1002,1002,"CS2305","06-Feb-15",58
"1003",1003,1003,"CS3525","29-Apr-12",57
"1004",1004,1004,"CS3928","30-Apr-12",66
"1005",1005,1005,"CS4043","24-Oct-11",84
"1006",1006,1006,"CS5742","16-Aug-11",53
"1007",1007,1007,"CS3641","24-Oct-11",84
"1008",1008,1008,"CS3071","13-Aug-12",51
"1009",1009,1009,"CS3341","13-Dec-12",73
"1010",1010,1010,"CS4428","12-May-12",80
"1011",1011,1011,"CS4074","23-Jul-11",81
"1012",1012,1012,"CS5650","14-Jun-11",62
"1013",1013,1013,"CS3100","09-May-14",87
"1014",1014,1014,"CS3332","30-Dec-14",81
"1015",1015,1015,"CS5187","26-Feb-12",48
"1016",1016,1016,"CS5952","05-Jun-11",99
"1017",1017,1017,"CS1471","03-Sep-11",58
"1018",1018,1018,"CS5181","03-Apr-12",96
"1019",1019,1019,"CS1590","07-Sep-14",63
"1020",1020,1020,"CS3819","18-Jun-14",36
"1021",1021,1021,"CS2356","05-Jun-13",47
"1022",1022,1022,"CS2600","26-Oct-12",92
"1023",1023,1023,"CS2311","14-Dec-13",38
"1024",1024,1024,"CS1749","25-Feb-13",64
"1025",1025,1025,"CS1164","22-Sep-11",70
"1026",1026,1026,"CS5367","05-Dec-11",70
"1027",1027,1027,"CS4735","01-May-12",43
"1028",1028,1028,"CS3475","21-Feb-12",92
"1029",1029,1029,"CS1255","20-Dec-11",49
"1030",1030,1030,"CS5709","06-Jun-13",55
"1031",1031,1031,"CS5467","21-May-11",67
"1032",1032,1032,"CS3568","28-Mar-14",83
"1033",1033,1033,"CS4388","21-Oct-13",67
"1034",1034,1034,"CS3251","03-Oct-11",47
"1035",1035,1035,"CS1959","20-Aug-13",96
"1036",1036,1036,"CS1244","14-Jul-11",46
"1037",1037,1037,"CS4205","13-Dec-12",44
"1038",1038,1038,"CS1201","20-Jan-14",98
"1039",1039,1039,"CS1316","21-May-11",53
"1040",1040,1040,"CS4694","21-Jul-12",103
"1041",1041,1041,"CS5703","02-Mar-12",63
"1042",1042,1042,"CS1562","06-Jun-12",47
"1043",1043,1043,"CS3501","14-Aug-11",83
"1044",1044,1044,"CS1233","10-Jun-12",93
"1045",1045,1045,"CS5919","05-Mar-13",55
"1046",1046,1046,"CS6092","27-Jan-14",45
"1047",1047,1047,"CS4782","24-Apr-13",84
"1048",1048,1048,"CS1523","24-Nov-13",100
"1049",1049,1049,"CS5465","25-Sep-12",75
"1050",1050,1050,"CS4716","04-Jul-11",37
"1051",1051,1051,"CS5275","04-Nov-13",48
"1052",1052,1052,"CS2652","25-Aug-14",81
"1053",1053,1053,"CS4237","02-Feb-12",35
"1054",1054,1054,"CS3911","29-Jul-14",49
"1055",1055,1055,"CS4371","25-Jan-14",62
"1056",1056,1056,"CS3165","20-Mar-14",62
"1057",1057,1057,"CS3293","14-Jun-12",68
"1058",1058,1058,"CS4653","14-Feb-13",44
"1059",1059,1059,"CS3431","10-Sep-11",44
"1060",1060,1060,"CS5415","10-Dec-13",95
"1061",1061,1061,"CS2843","27-May-12",68
"1062",1062,1062,"CS2729","15-Oct-11",54
"1063",1063,1063,"CS4975","06-Nov-14",53
"1064",1064,1064,"CS5207","20-Dec-11",57
"1065",1065,1065,"CS3782","04-Jul-13",46
"1066",1066,1066,"CS5186","23-Oct-12",45
"1067",1067,1067,"CS4368","19-Jul-14",40
"1068",1068,1068,"CS2269","05-Dec-13",36
"1069",1069,1069,"CS5532","27-Dec-14",45
"1070",1070,1070,"CS3355","24-Apr-14",43
"1071",1071,1071,"CS1551","08-Jan-12",98
"1072",1072,1072,"CS4103","19-Jun-14",98
"1073",1073,1073,"CS5464","07-Nov-14",58
"1074",1074,1074,"CS4086","23-Mar-13",43
"1075",1075,1075,"CS3296","21-Jan-12",42
"1076",1076,1076,"CS4023","01-Feb-14",83
"1077",1077,1077,"CS2685","30-Oct-13",96
"1078",1078,1078,"CS3508","26-Jan-12",90
"1079",1079,1079,"CS1438","08-Feb-15",94
"1080",1080,1080,"CS1399","13-Nov-12",45
"1081",1081,1081,"CS2897","06-Aug-13",81
"1082",1082,1082,"CS3826","29-Mar-14",98
"1083",1083,1083,"CS1527","15-Oct-14",104
"1084",1084,1084,"CS3414","13-Jan-12",93
"1085",1085,1085,"CS2505","17-Oct-12",96
"1086",1086,1086,"CS5482","14-Nov-13",68
"1087",1087,1087,"CS4425","16-Nov-13",68
"1088",1088,1088,"CS1123","21-Oct-13",46
"1089",1089,1089,"CS1442","20-Apr-14",89
"1090",1090,1090,"CS3572","17-Jan-14",63
"1091",1091,1091,"CS5630","19-Jun-13",68
"1092",1092,1092,"CS5522","28-Dec-12",79
"1093",1093,1093,"CS5624","05-Jul-11",56
"1094",1094,1094,"CS3688","01-Mar-15",36
"1095",1095,1095,"CS3511","04-Nov-12",86
"1096",1096,1096,"CS4094","27-Dec-12",99
"1097",1097,1097,"CS3617","12-Sep-12",62
"1098",1098,1098,"CS5387","15-Dec-13",77
"1099",1099,1099,"CS2666","26-Aug-11",75
"1100",1100,1100,"CS1865","02-Dec-14",93
"1101",1101,1101,"CS3701","18-Jul-11",76
"1102",1102,1102,"CS2942","07-Jul-12",52
"1103",1103,1103,"CS5775","27-Nov-12",77
"1104",1104,1104,"CS4873","11-Jul-11",54
"1105",1105,1105,"CS5813","05-Nov-12",61
"1106",1106,1106,"CS3472","26-Aug-11",57
"1107",1107,1107,"CS2026","24-Jun-12",64
"1108",1108,1108,"CS4181","23-Jul-12",49
"1109",1109,1109,"CS3154","23-Jun-12",37
"1110",1110,1110,"CS1752","25-May-14",68
"1111",1111,1111,"CS1634","15-Aug-14",103
"1112",1112,1112,"CS3454","23-Jul-11",64
"1113",1113,1113,"CS2678","25-Aug-11",43
"1114",1114,1114,"CS2743","01-Oct-12",92
"1115",1115,1115,"CS5171","10-Mar-15",53
"1116",1131,1131,"CS5522","05-Oct-14",82
"1117",1135,1135,"CS5909","23-Apr-14",44
"1118",1138,1138,"CS2390","24-May-12",78
"1119",1147,1147,"CS1219","29-Jul-12",39
"1120",1152,1152,"CS1803","18-May-14",87
"1121",1154,1154,"CS5643","23-Jul-13",66
"1122",1155,1155,"CS3477","17-Nov-12",55
"1123",1156,1156,"CS3108","18-Feb-12",46
"1124",1161,1161,"CS2287","15-Dec-11",76
"1125",1162,1162,"CS5546","04-Jun-11",62
"1126",1189,1189,"CS5971","22-Dec-11",72
"1127",1198,1198,"CS4564","13-May-14",56
"1128",1200,1200,"CS5050","18-Jul-12",76
"1129",1210,1210,"CS2748","13-Jun-12",74
"1130",1211,1211,"CS2881","13-May-13",69
"1131",1217,1217,"CS4993","12-Oct-12",50
"1132",1219,1219,"CS2860","22-Jun-11",104
"1133",1221,1221,"CS4637","26-Sep-12",81
"1134",1225,1225,"CS2787","11-Mar-14",63
"1135",1226,1226,"CS5640","19-Nov-13",48
"1136",1231,1231,"CS4951","14-Oct-11",56
"1137",1237,1237,"CS5811","05-Jul-11",55
"1138",1243,1243,"CS3676","29-Aug-12",58
"1139",1245,1245,"CS2243","12-Aug-14",76
"1140",1248,1248,"CS1639","24-Apr-14",75
"1141",1251,1251,"CS2597","30-Mar-12",79
"1142",1256,1256,"CS4400","12-Mar-12",68
"1143",1264,1264,"CS4181","31-Jan-14",79
"1144",1269,1269,"CS4244","27-Jul-11",96
"1145",1270,1270,"CS2399","03-Sep-14",41
"1146",1271,1271,"CS3039","25-Dec-11",70
"1147",1281,1281,"CS3442","17-Jun-14",50
